			
نوشابه امیری چه سوالی از خامنهای میپرسد یکی از مخاطبان برن	نوشابه امیری چه سوالی از خامنهای میپرسد یکی از مخاطبان برنامه با کامبیز حسینی از نوشابه امیری روزنامهنگا گفتوگو کند چه سوالی از او میپرسد پاسخ او را ببینیم		
فت حدود یکسو	گروه بهبود تغذیه معاونت بهداشت اصفهان گفت حدود یکسوم دانشآموزان استان دچار سوءتغذیه هستند و این اختلال در آنها رو به افزایش استاو افزود بد غذا خوردن هم نوعی سوءتغذیه است که شامل چاقی و اضافه وزن هم میشود		
بررسی روزنامههای امروز ایران، یکشنبه، ۲۹ مهر			
علی شیرازی، ایران اینترنشنال دانشگاه آزاد، بدون اطلاعرسانی ق	علی شیرازی، ایران اینترنشنال دانشگاه آزاد، بدون اطلاعرسانی قبلی شده است		
حسین دهقان، رییس بنیاد مستضعفانگفت بنیاد مستضعفان یک مجموعه	حسین دهقان، رییس بنیاد مستضعفان گفت بنیاد مستضعفان یک مجموعه اقتص ادی است و نمیتوان انتظار داشت که یک مجموعه اقتصادی به دنبال سود نبا شداو افزود در هر مجموعه اقتصادی زیان و هم سود طبیعی است و در بنیاد ه م شرکتهای زیان ده وجود دارد		
نیمرخ  رابرت فرانسیس کندی جونیور، فرزند یکی از برجستهترین خ	نیمرخ  رابرت فرانسیس کندی جونیور، فرزند یکی از برجستهترین خانوا ری آمریکا شرکت کرده بود در آگوست ۲۰۲۴، او با حمایت از دونالد ترامپ از انتخابات کنارهگیری کرد اقدامی که به عقیده کارشناسان موجب فاصلهگیری او از مسیر خانوادگی اش شد		
در پی افزایش احتمال حمله اسرائیل، قیمت دلار آمریکا در بازار آز	در پی افزایش احتمال حمله اسرائیل، قیمت دلار آمریکا در بازار آزاد ته ۷۰۰ تومان افزایش یافته استرضا غیبی، روزنامهنگار اقتصادی از لایل اصلی این افزایش شدید قیمتها در بازار سکه و ارز میگوید		
مسعود پزشکیان، رییسجمهور جمهوریاسلامی از وضع نابسامان و جنگ	د پزشکیال ، ریی ج جمهو وض وض وض  و جو جو ج اد الا وراز ورالی ک فگگوگو  آرش آز		
نوشابه امیری انقلاب ۵۷ از سوی عوامل خارجی سازماندهی شده بود	نوشابه امیری انقلاب ۵۷ از سوی عوامل خارجی سازماندهی شده بود نوشا به امیری روزنامهنگار و گوینده در برنامه با کامبیز حسینی در پاسخ به یکی از مخاطبان برنامه میگوید انقلاب ۵۷ انقلابی واقعی نبوده، بلکه ا ز سوی عوامل خارجی سازماندهی شده بود		
گروهی از جوانان فیلیپینی روز یکشنبه ۲۹ مهرماه در یک مرکز خرید	گروهی از جوال یلیپیی  یکش ۲۹ ۲۹ م م م م  خری در مو م ج تا وه مرگ پی ،والد ش     گروه واو دای ادای احرام ک ، ،  چ م م پ از وط وط ب بات م ط ط سوم هتلی در بوئنوس آیرس آرژانتین درگذشت		
های علوم پزشکی	محمد قربانی، سخنگوی دانشگاه آزاد در واکنش به افزایش شهریه رشتهها ی علوم پزشکی دانشگاه آزاد گفت برای کیفیت خوب آموزش لازم بود شهریه رشتههای علوم پزشکی افزایش پیدا کنداو افزود فقط ۵ تا ۶ درصد از دان شجویان به شرایط شهریه اعتراض دارند		
سایت خبری اسرائیلی وای نت اسرائیل از نقاط قوت حزله لبنان که د	سایت خبری اسرائیلی وای نت اسرائیل از نقاط قوت حزبالله لبنانکه در جنگ سوریه از آن بهره میبرد، به عنوان نقطه ضعف استفاده میکندگفت وگو با اشکان صفایی، ایراناینترنشنال		
اسرائیل با انتشار ویدیویی اعلام کرده به مقر اطلاعاتی حزبا لله	ه در بیروت حمله هوایی کرده است		
سایت ارم نیوز مستقر در امارات به نقل از یک منبع ایرانی نوشت که	استور مقامات ارشد جمهوری ز ترس کشته شدن توسط اسرائیل با هواپیمای عباس عراقچی، وزیر خارجه ایرا ن، به تهران رفته استنعیم قاسم از زمان کشته شدن حسن نصرالله سه سخنرانی داشته استاین سایت به نقل از این منبع نوشت که سخنرانی های دوم و سوم او از تهران پخش شدهاندعباس		
گوید	وید		
ٔیل هشدار داد و	ا  ا خی  خوا د داد م کاظ ، ایرال ایتت  ، ص ص ی امو ج  جمهوری الامی بوو		
ر واژه کودککش	سکینه پروانه، زندانی سیاسی محبوس در زندان اوین، با اشاره به تکرار و نادی و عدم مسئولیتپذیری و سکوت در مواجهه با کودککشی جمهوری    سوی هر حکومتی محکوم است		
مسعود پزشکیان روز یکشنبه ۲۹ مهرماه در مراسم روز ملی صادرات خطا	مسعود پزشکیان روز یکشنبه ۲۹ مهرماه در مراسم روز ملی صادرات خطاب به صادرکنندگان گفت با ما جلسه بگذاریم تا مشکلات را برطرف کنیم آن یکی جلساتی که میگذاریم تشریفاتی است و وقت تلف میکنیم خبر میگوییم و خبر میشنویم		
اولاف شولتز، صدر اعظم آلمان در دیدار با رجب طیب اردوغان بریتا	ا شولز، صر ال آل آلما ی طی اردوغاوغاوغاوغاوغالیا فروش احمالی ججج یو ترکیه را گوگوگوگ  گ خش، ایراایووو		
و ستاد اطلاعات	الش الائیل از چد حمله جو وروت از جمله اووو ی تیات و و اطلا ز دالل  ک   حملات ب مواض دالله دوو ل  ، ، ، اح  ، یی گ تولی تیاییاسیاسیاسی کشت ه شدند		
تاریخ شفاهی  در این قسمت، باقر پرهام جامعه شناس و مترجم خاطرا	تاریخ شفاهی  در این قسمت، باقر پرهام جامعه شناس و مترجم خاطراتی از چریکهای فدایی خلق میگوید    ی به سوی جنگ مسلحانه علیه پهلوی دوم میپردازدشنبه، ۱۹۳۰ به وقت ته ران		
مسعود پزشکیان، در مراسم روز ملی صادرات گفت دشمنان ما را در و	مسعود پزشکیان، در مراسم روز ملی صادرات گفت دشمنان ما را در وضعیتی ق  او افزود ما در حال جنگیم، جنگی که بر ما تحمیل شده و روزبهروز نیز بدتر میشود		
محمدحسن اختری، رییس کمیته حمایت از انقلاب اسلامی فلسطینگفت	مح اخری، ریی کمی  از القلا فللا گگطی شش مقاومت ولت ول روز در  ولا  فرو خواهد رت ازود ج ج الامی د و در هر می ک  ولاز ش ، آنچه را که تشخیص میدهد در دفاع و حمایت از مقاومت انجام خواهد داد		
